         t[s]                   u[ft/s]               v[ft/s]                 w[ft/s]                p[rad/s]             q[rad/s]            r[rad/s]                x[ft]                  y[ft]                  z[ft]                    e0                   ex                      ey                   ez
   0.3300000000000E+00   0.3261742319961E+03  -0.4609623645078E+01   0.3091627536678E+02   0.2310434448101E-01   0.4704619937410E-02  -0.1044344931912E-01   0.1049347702068E+03   0.7227241513311E+01  -0.1026518215607E+04  -0.2594916540015E+00   0.9629558250350E+00  -0.1857029113347E-01  -0.7095988177755E-01
   0.3400000000000E+00   0.3261582118849E+03  -0.4718042109720E+01   0.3046174620968E+02   0.2427191355666E-01   0.5270984164627E-02  -0.1103398941297E-01   0.1081257708092E+03   0.7425348959489E+01  -0.1027234501569E+04  -0.2596090459586E+00   0.9629278498653E+00  -0.1853346503118E-01  -0.7091974255569E-01
   0.3500000000000E+00   0.3261417435190E+03  -0.4824140086269E+01   0.3001218661035E+02   0.2545297045900E-01   0.5856063528235E-02  -0.1163695707141E-01   0.1113173278766E+03   0.7622394422995E+01  -0.1027945993633E+04  -0.2597322457059E+00   0.9628985919363E+00  -0.1849492910348E-01  -0.7087594644963E-01
   0.3600000000000E+00   0.3261248357544E+03  -0.4927891985419E+01   0.2956761911446E+02   0.2664644833621E-01   0.6459359774730E-02  -0.1225200585412E-01   0.1145094337649E+03   0.7818390661669E+01  -0.1028652717715E+04  -0.2598613175349E+00   0.9628680392395E+00  -0.1845465307126E-01  -0.7082838724813E-01
   0.3700000000000E+00   0.3261074977724E+03  -0.5029273733891E+01   0.2912806462494E+02   0.2785129604709E-01   0.7080378822638E-02  -0.1287878773134E-01   0.1177020809313E+03   0.8013350263361E+01  -0.1029354699362E+04  -0.2599963205095E+00   0.9628361807240E+00  -0.1841260732526E-01  -0.7077696165976E-01
   0.3800000000000E+00   0.3260897390580E+03  -0.5128262745765E+01   0.2869354241594E+02   0.2906647819906E-01   0.7718630816292E-02  -0.1351695327101E-01   0.1208952619341E+03   0.8207285647041E+01  -0.1030051963750E+04  -0.2601373085399E+00   0.9628030062740E+00  -0.1836876294467E-01  -0.7072156929247E-01
   0.3900000000000E+00   0.3260715693781E+03  -0.5224837894216E+01   0.2826407014736E+02   0.3029097517753E-01   0.8373630179908E-02  -0.1416615181996E-01   0.1240889694323E+03   0.8400209063934E+01  -0.1030744535684E+04  -0.2602843304565E+00   0.9627685066864E+00  -0.1832309171489E-01  -0.7066211263265E-01
   0.4000000000000E+00   0.3260529987605E+03  -0.5318979483647E+01   0.2783966387989E+02   0.3152378316693E-01   0.9044895671837E-02  -0.1482603167940E-01   0.1272831961858E+03   0.8592132598669E+01  -0.1031432439602E+04  -0.2604374300840E+00   0.9627326736490E+00  -0.1827556614454E-01  -0.7059849702376E-01
   0.4100000000000E+00   0.3260340374736E+03  -0.5410669222261E+01   0.2742033809067E+02   0.3276391416408E-01   0.9731950438846E-02  -0.1549624027471E-01   0.1304779350551E+03   0.8783068170435E+01  -0.1032115699571E+04  -0.2605966463158E+00   0.9626954997196E+00  -0.1822615948179E-01  -0.7053063064450E-01
   0.4200000000000E+00   0.3260146960061E+03  -0.5499890195056E+01   0.2700610568939E+02   0.3401039598418E-01   0.1043432207033E-01  -0.1617642432000E-01   0.1336731790009E+03   0.8973027534154E+01  -0.1032794339291E+04  -0.2607620131891E+00   0.9626569783049E+00  -0.1817484572990E-01  -0.7045842448656E-01
   0.4300000000000E+00   0.3259949850478E+03  -0.5586626837270E+01   0.2659697803505E+02   0.3526227226000E-01   0.1115154265233E-01  -0.1686622997745E-01   0.1368689210843E+03   0.9162022281663E+01  -0.1033468382094E+04  -0.2609335599593E+00   0.9626171036403E+00  -0.1812159966215E-01  -0.7038179233193E-01
   0.4400000000000E+00   0.3259749154701E+03  -0.5670864908282E+01   0.2619296495317E+02   0.3651860243455E-01   0.1188314882118E-01  -0.1756530301163E-01   0.1400651544663E+03   0.9350063842904E+01  -0.1034137850946E+04  -0.2611113111751E+00   0.9625758707701E+00  -0.1806639683606E-01  -0.7030065072976E-01
   0.4500000000000E+00   0.3259544983079E+03  -0.5752591465972E+01   0.2579407475349E+02   0.3777846174787E-01   0.1262868181681E-01  -0.1827328893912E-01   0.1432618724079E+03   0.9537163487117E+01  -0.1034802768446E+04  -0.2612952867538E+00   0.9625332755282E+00  -0.1800921360693E-01  -0.7021491897286E-01
   0.4600000000000E+00   0.3259337447409E+03  -0.5831794841551E+01   0.2540031424827E+02   0.3904094121802E-01   0.1338768753540E-01  -0.1898983317338E-01   0.1464590682695E+03   0.9723332324048E+01  -0.1035463156830E+04  -0.2614855020566E+00   0.9624893145197E+00  -0.1795002714087E-01  -0.7012451907378E-01
   0.4700000000000E+00   0.3259126660767E+03  -0.5908464614865E+01   0.2501168877102E+02   0.4030514761698E-01   0.1415971658143E-01  -0.1971458116537E-01   0.1496567355109E+03   0.9908581305148E+01  -0.1036119037968E+04  -0.2616819679633E+00   0.9624439851019E+00  -0.1788881542713E-01  -0.7002937574048E-01
   0.4800000000000E+00   0.3258912737335E+03  -0.5982591590164E+01   0.2462820219569E+02   0.4157020344157E-01   0.1494432431896E-01  -0.2044717853969E-01   0.1528548676913E+03   0.1009292122479E+02  -0.1036770433369E+04  -0.2618846909484E+00   0.9623972853676E+00  -0.1782555728986E-01  -0.6992941635166E-01
   0.4900000000000E+00   0.3258695792233E+03  -0.6054167772369E+01   0.2424985695640E+02   0.4283524687990E-01   0.1574107092200E-01  -0.2118727122684E-01   0.1560534584684E+03   0.1027636272148E+02  -0.1037417364180E+04  -0.2620936731557E+00   0.9623492141271E+00  -0.1776023239933E-01  -0.6982457093171E-01
   0.5000000000000E+00   0.3258475941363E+03  -0.6123186343796E+01   0.2387665406756E+02   0.4409943177360E-01   0.1654952142396E-01  -0.2193450559142E-01   0.1592525015988E+03   0.1045891627907E+02  -0.1038059851187E+04  -0.2623089124741E+00   0.9622997708922E+00  -0.1769282128255E-01  -0.6971477212526E-01
   0.5100000000000E+00   0.3258253301249E+03  -0.6189641641374E+01   0.2350859314446E+02   0.4536192757626E-01   0.1736924576599E-01  -0.2268852855661E-01   0.1624519909374E+03   0.1064059222796E+02  -0.1038697914816E+04  -0.2625304026128E+00   0.9622489558598E+00  -0.1762330533343E-01  -0.6959995517146E-01
   0.5200000000000E+00   0.3258027988893E+03  -0.6253529134336E+01   0.2314567242427E+02   0.4662191930819E-01   0.1819981884413E-01  -0.2344898772504E-01   0.1656519204370E+03   0.1082140074632E+02  -0.1039331575137E+04  -0.2627581331763E+00   0.9621967698962E+00  -0.1755166682234E-01  -0.6948005787785E-01
   0.5300000000000E+00   0.3257800121625E+03  -0.6314845402379E+01   0.2278788878744E+02   0.4787860750810E-01   0.1904082055528E-01  -0.2421553149622E-01   0.1688522841481E+03   0.1100135186131E+02  -0.1039960851863E+04  -0.2629920897397E+00   0.9621432145227E+00  -0.1747788890522E-01  -0.6935502059396E-01
   0.5400000000000E+00   0.3257569816965E+03  -0.6373588114310E+01   0.2243523777952E+02   0.4913120818160E-01   0.1989183584178E-01  -0.2498780918067E-01   0.1720530762187E+03   0.1118045545028E+02  -0.1040585764351E+04  -0.2632322539240E+00   0.9620882919005E+00  -0.1740195563211E-01  -0.6922478618455E-01
   0.5500000000000E+00   0.3257337192488E+03  -0.6429756007142E+01   0.2208771363333E+02   0.5037895274722E-01   0.2075245473451E-01  -0.2576547111085E-01   0.1752542908938E+03   0.1135872124194E+02  -0.1041206331605E+04  -0.2634786034707E+00   0.9620320048167E+00  -0.1732385195533E-01  -0.6908930000260E-01
   0.5600000000000E+00   0.3257102365696E+03  -0.6483348865669E+01   0.2174530929145E+02   0.5162108797975E-01   0.2162227239459E-01  -0.2654816874911E-01   0.1784559225148E+03   0.1153615881763E+02  -0.1041822572279E+04  -0.2637311123169E+00   0.9619743566715E+00  -0.1724356373709E-01  -0.6894850986196E-01
   0.5700000000000E+00   0.3256865453891E+03  -0.6534367502492E+01   0.2140801642914E+02   0.5285687595158E-01   0.2250088915342E-01  -0.2733555479274E-01   0.1816579655195E+03   0.1171277761244E+02  -0.1042434504673E+04  -0.2639897506699E+00   0.9619153514644E+00  -0.1716107775661E-01  -0.6880236600974E-01
   0.5800000000000E+00   0.3256626574060E+03  -0.6582813738489E+01   0.2107582547749E+02   0.5408559397189E-01   0.2338791055105E-01  -0.2812728327623E-01   0.1848604144416E+03   0.1188858691644E+02  -0.1043042146742E+04  -0.2642544850822E+00   0.9618549937823E+00  -0.1707638171695E-01  -0.6865082109844E-01
   0.5900000000000E+00   0.3256385842753E+03  -0.6628690383744E+01   0.2074872564689E+02   0.5530653452419E-01   0.2428294737289E-01  -0.2892300967099E-01   0.1880632639099E+03   0.1206359587585E+02  -0.1043645516091E+04  -0.2645252785252E+00   0.9617932887871E+00  -0.1698946425120E-01  -0.6849383015779E-01
   0.6000000000000E+00   0.3256143375982E+03  -0.6672001218895E+01   0.2042670495084E+02   0.5651900520223E-01   0.2518561568456E-01  -0.2972239098245E-01   0.1912665086483E+03   0.1223781349424E+02  -0.1044244629984E+04  -0.2648020904642E+00   0.9617302422046E+00  -0.1690031492837E-01  -0.6833135056638E-01
   0.6100000000000E+00   0.3255899289111E+03  -0.6712750976921E+01   0.2010975022996E+02   0.5772232864457E-01   0.2609553686489E-01  -0.3052508584483E-01   0.1944701434752E+03   0.1241124863364E+02  -0.1044839505339E+04  -0.2650848769322E+00   0.9616658603129E+00  -0.1680892425883E-01  -0.6816334202305E-01
   0.6200000000000E+00   0.3255653696759E+03  -0.6750945325343E+01   0.1979784717624E+02   0.5891584246791E-01   0.2701233763710E-01  -0.3133075461364E-01   0.1976741633027E+03   0.1258391001575E+02  -0.1045430158733E+04  -0.2653735906036E+00   0.9616001499323E+00  -0.1671528369932E-01  -0.6798976651803E-01
