         t[s]                   u[ft/s]               v[ft/s]                 w[ft/s]                p[rad/s]             q[rad/s]            r[rad/s]                x[ft]                  y[ft]                  z[ft]                    e0                   ex                      ey                   ez
   0.8100000000000E+00   0.4813088949207E+02   0.0000000000000E+00  -0.2611196191649E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.4671681022648E+02   0.0000000000000E+00  -0.3839311045067E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.8200000000000E+00   0.4796071240923E+02   0.0000000000000E+00  -0.2569846670980E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.4719726684684E+02   0.0000000000000E+00  -0.3865216089514E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.8300000000000E+00   0.4779218965093E+02   0.0000000000000E+00  -0.2528699400584E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.4767602998901E+02   0.0000000000000E+00  -0.3890708652646E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.8400000000000E+00   0.4762529619464E+02   0.0000000000000E+00  -0.2487751240070E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.4815311607080E+02   0.0000000000000E+00  -0.3915790741217E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.8500000000000E+00   0.4746000740856E+02   0.0000000000000E+00  -0.2446999107249E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.4862854126175E+02   0.0000000000000E+00  -0.3940464330865E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.8600000000000E+00   0.4729629904232E+02   0.0000000000000E+00  -0.2406439976996E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.4910232148698E+02   0.0000000000000E+00  -0.3964731366696E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.8700000000000E+00   0.4713414721793E+02   0.0000000000000E+00  -0.2366070880152E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.4957447243101E+02   0.0000000000000E+00  -0.3988593763842E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.8800000000000E+00   0.4697352842099E+02   0.0000000000000E+00  -0.2325888902453E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.5004500954138E+02   0.0000000000000E+00  -0.4012053408022E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.8900000000000E+00   0.4681441949209E+02   0.0000000000000E+00  -0.2285891183500E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.5051394803227E+02   0.0000000000000E+00  -0.4035112156079E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.9000000000000E+00   0.4665679761854E+02   0.0000000000000E+00  -0.2246074915747E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.5098130288802E+02   0.0000000000000E+00  -0.4057771836522E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.9100000000000E+00   0.4650064032621E+02   0.0000000000000E+00  -0.2206437343528E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.5144708886653E+02   0.0000000000000E+00  -0.4080034250039E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.9200000000000E+00   0.4634592547166E+02   0.0000000000000E+00  -0.2166975762111E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.5191132050262E+02   0.0000000000000E+00  -0.4101901170021E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
